"Date","Price","Open","High","Low","Vol.","Change %"
"15-07-2015","8,523.80","8,463.40","8,531.40","8,462.95","108.84M","0.82%"
"14-07-2015","8,454.10","8,470.60","8,480.25","8,424.10","104.89M","-0.07%"
"13-07-2015","8,459.65","8,397.25","8,471.65","8,355.40","121.38M","1.19%"
"10-07-2015","8,360.55","8,365.70","8,377.10","8,315.40","158.88M","0.38%"
"09-07-2015","8,328.55","8,364.85","8,400.30","8,323.00","135.36M","-0.41%"
"08-07-2015","8,363.05","8,439.20","8,457.50","8,341.40","193.89M","-1.74%"
"07-07-2015","8,510.80","8,525.50","8,561.35","8,483.85","126.04M","-0.13%"
"06-07-2015","8,522.15","8,386.15","8,533.15","8,386.15","104.58M","0.44%"
"03-07-2015","8,484.90","8,440.10","8,497.75","8,424.15","91.14M","0.47%"
"02-07-2015","8,444.90","8,471.95","8,479.25","8,433.20","115.47M","-0.10%"
"01-07-2015","8,453.05","8,376.25","8,481.60","8,370.15","135.89M","1.01%"
"30-06-2015","8,368.50","8,316.35","8,378.00","8,298.95","163.37M","0.60%"
"29-06-2015","8,318.40","8,247.05","8,329.45","8,195.65","136.11M","-0.75%"
"26-06-2015","8,381.10","8,393.95","8,408.55","8,339.70","113.96M","-0.20%"
"25-06-2015","8,398.00","8,336.25","8,423.15","8,329.50","207.42M","0.44%"
"24-06-2015","8,360.85","8,399.40","8,421.35","8,338.90","134.06M","-0.25%"
"23-06-2015","8,381.55","8,377.45","8,398.45","8,334.95","135.84M","0.34%"
"22-06-2015","8,353.10","8,259.30","8,369.45","8,257.40","126.54M","1.56%"
"19-06-2015","8,224.95","8,201.15","8,250.80","8,195.65","151.58M","0.62%"
"18-06-2015","8,174.60","8,113.70","8,186.90","8,101.80","149.27M","1.03%"
"17-06-2015","8,091.55","8,084.20","8,136.85","8,048.95","157.21M","0.55%"
"16-06-2015","8,047.30","8,004.20","8,061.85","7,952.35","127.81M","0.42%"
"15-06-2015","8,013.90","7,986.60","8,057.70","7,944.85","137.12M","0.39%"
"12-06-2015","7,982.90","7,959.85","7,995.60","7,940.30","140.84M","0.22%"
"11-06-2015","7,965.35","8,157.30","8,163.05","7,958.25","171.35M","-1.96%"
"10-06-2015","8,124.45","8,024.15","8,152.25","8,023.80","141.03M","1.27%"
"09-06-2015","8,022.40","8,026.50","8,057.15","8,005.15","140.22M","-0.27%"
"08-06-2015","8,044.15","8,124.35","8,131.00","8,030.55","140.08M","-0.87%"
"05-06-2015","8,114.70","8,119.15","8,191.00","8,100.15","167.06M","-0.20%"
"04-06-2015","8,130.65","8,155.15","8,160.05","8,056.75","159.47M","-0.05%"
"03-06-2015","8,135.10","8,232.45","8,236.70","8,094.15","176.66M","-1.23%"
"02-06-2015","8,236.45","8,442.80","8,445.35","8,226.05","151.34M","-2.34%"
"01-06-2015","8,433.40","8,417.25","8,467.15","8,405.40","125.99M","0.00%"
"29-05-2015","8,433.65","8,327.10","8,443.90","8,305.70","375.23M","1.38%"
"28-05-2015","8,319.00","8,345.70","8,364.50","8,270.15","239.55M","-0.19%"
"27-05-2015","8,334.60","8,302.75","8,342.85","8,277.95","170.58M","-0.06%"
"26-05-2015","8,339.35","8,377.10","8,378.90","8,320.05","120.43M","-0.37%"
"25-05-2015","8,370.25","8,438.15","8,441.95","8,364.15","125.05M","-1.05%"
"22-05-2015","8,458.95","8,432.50","8,489.55","8,420.60","193.08M","0.45%"
"21-05-2015","8,421.00","8,434.50","8,446.35","8,382.50","148.19M","-0.03%"
"20-05-2015","8,423.25","8,392.65","8,440.35","8,391.45","127.39M","0.69%"
"19-05-2015","8,365.65","8,356.20","8,427.80","8,335.00","144.64M","-0.10%"
"18-05-2015","8,373.65","8,284.95","8,384.60","8,271.95","153.34M","1.35%"
"15-05-2015","8,262.35","8,240.30","8,279.20","8,212.20","133.84M","0.46%"
"14-05-2015","8,224.20","8,232.45","8,236.25","8,137.30","138.96M","-0.14%"
"13-05-2015","8,235.45","8,181.55","8,254.95","8,089.80","175.02M","1.34%"
"12-05-2015","8,126.95","8,326.15","8,326.65","8,115.30","178.75M","-2.38%"
"11-05-2015","8,325.25","8,243.20","8,332.75","8,224.65","197.88M","1.63%"
"08-05-2015","8,191.50","8,131.50","8,224.95","8,123.45","188.78M","1.67%"
"07-05-2015","8,057.30","8,077.00","8,122.60","7,997.15","166.56M","-0.49%"
"06-05-2015","8,097.00","8,316.60","8,331.95","8,083.00","216.09M","-2.74%"
"05-05-2015","8,324.80","8,338.40","8,355.65","8,280.60","160.34M","-0.09%"
"04-05-2015","8,331.95","8,230.05","8,346.00","8,220.45","135.76M","1.84%"
"30-04-2015","8,181.50","8,224.50","8,229.40","8,144.75","276.02M","-0.71%"
"29-04-2015","8,239.75","8,274.80","8,308.20","8,219.20","165.36M","-0.55%"
"28-04-2015","8,285.60","8,215.55","8,308.00","8,185.15","179.97M","0.87%"
"27-04-2015","8,213.80","8,330.55","8,334.45","8,202.35","176.84M","-1.10%"
"24-04-2015","8,305.25","8,405.70","8,413.30","8,273.35","178.99M","-1.11%"
"23-04-2015","8,398.30","8,478.20","8,504.95","8,361.85","160.80M","-0.37%"
"22-04-2015","8,429.70","8,400.40","8,449.95","8,284.70","177.13M","0.62%"
"21-04-2015","8,377.75","8,416.10","8,469.35","8,352.70","420.43M","-0.83%"
"20-04-2015","8,448.10","8,618.80","8,619.95","8,422.75","153.51M","-1.83%"
"17-04-2015","8,606.00","8,698.05","8,699.85","8,596.70","154.98M","-1.16%"
"16-04-2015","8,706.70","8,757.05","8,760.00","8,645.65","147.27M","-0.50%"
"15-04-2015","8,750.20","8,844.75","8,844.80","8,722.40","168.58M","-0.95%"
"13-04-2015","8,834.00","8,801.75","8,841.65","8,762.10","125.37M","0.61%"
"10-04-2015","8,780.35","8,774.35","8,787.40","8,733.60","143.29M","0.02%"
"09-04-2015","8,778.30","8,756.20","8,785.50","8,682.45","157.41M","0.73%"
"08-04-2015","8,714.40","8,698.95","8,730.50","8,679.80","152.80M","0.62%"
"07-04-2015","8,660.30","8,684.45","8,693.60","8,586.85","153.26M","0.00%"
"06-04-2015","8,659.90","8,615.80","8,667.55","8,573.75","151.38M","0.86%"
"01-04-2015","8,586.25","8,483.70","8,603.40","8,464.75","129.45M","1.12%"
"31-03-2015","8,491.00","8,527.60","8,550.45","8,454.15","172.36M","-0.02%"
"30-03-2015","8,492.30","8,390.95","8,504.55","8,380.75","138.88M","1.81%"
"27-03-2015","8,341.40","8,396.00","8,413.20","8,269.15","198.98M","-0.01%"
"26-03-2015","8,342.15","8,474.95","8,499.45","8,325.35","288.76M","-2.21%"
"25-03-2015","8,530.80","8,568.90","8,573.75","8,516.55","165.95M","-0.14%"
"24-03-2015","8,542.95","8,537.05","8,627.75","8,535.85","161.46M","-0.09%"
"23-03-2015","8,550.90","8,591.55","8,608.35","8,540.55","155.43M","-0.23%"
"20-03-2015","8,570.90","8,627.90","8,627.90","8,553.00","179.98M","-0.74%"
"19-03-2015","8,634.65","8,749.45","8,788.20","8,614.65","168.63M","-0.59%"
"18-03-2015","8,685.90","8,742.90","8,747.25","8,664.00","161.15M","-0.43%"
"17-03-2015","8,723.30","8,689.10","8,742.55","8,630.80","182.50M","1.04%"
"16-03-2015","8,633.15","8,656.75","8,663.55","8,612.00","168.44M","-0.17%"
"13-03-2015","8,647.75","8,844.05","8,849.75","8,631.75","184.67M","-1.46%"
"12-03-2015","8,776.00","8,740.65","8,787.20","8,732.90","179.34M","0.87%"
"11-03-2015","8,699.95","8,728.75","8,755.60","8,682.35","178.05M","-0.14%"
"10-03-2015","8,712.05","8,769.75","8,778.00","8,677.35","168.92M","-0.51%"
"09-03-2015","8,756.75","8,891.15","8,891.30","8,740.45","160.33M","-2.03%"
"05-03-2015","8,937.75","8,929.40","8,957.55","8,849.35","165.08M","0.17%"
"04-03-2015","8,922.65","9,109.15","9,119.20","8,893.95","256.06M","-0.82%"
"03-03-2015","8,996.25","8,962.85","9,008.40","8,925.55","183.25M","0.44%"
"02-03-2015","8,956.75","8,953.85","8,972.35","8,885.45","224.77M","0.62%"
"28-02-2015","8,901.85","8,913.05","8,941.10","8,751.35","246.45M","0.65%"
"27-02-2015","8,844.60","8,729.50","8,856.95","8,717.45","257.23M","1.85%"
"26-02-2015","8,683.85","8,779.00","8,786.05","8,669.45","224.18M","-0.95%"
"25-02-2015","8,767.25","8,801.90","8,840.65","8,751.40","139.41M","0.06%"
"24-02-2015","8,762.10","8,772.90","8,800.50","8,726.75","154.37M","0.08%"
"23-02-2015","8,754.95","8,856.85","8,869.00","8,736.10","143.93M","-0.89%"
"20-02-2015","8,833.60","8,895.50","8,899.95","8,816.30","203.72M","-0.69%"
"19-02-2015","8,895.30","8,883.05","8,913.45","8,794.45","219.87M","0.30%"
"18-02-2015","8,869.10","8,811.55","8,894.30","8,808.90","152.15M","0.68%"
"16-02-2015","8,809.35","8,831.40","8,870.10","8,793.40","140.64M","0.04%"
"13-02-2015","8,805.50","8,741.50","8,822.10","8,729.65","228.81M","1.08%"
"12-02-2015","8,711.55","8,676.95","8,732.55","8,599.25","163.68M","0.98%"
"11-02-2015","8,627.40","8,603.30","8,651.95","8,593.65","166.56M","0.72%"
"10-02-2015","8,565.55","8,478.10","8,646.25","8,470.50","202.30M","0.46%"
"09-02-2015","8,526.35","8,584.40","8,605.55","8,516.35","151.33M","-1.56%"
"06-02-2015","8,661.05","8,696.85","8,726.20","8,645.55","176.55M","-0.58%"
"05-02-2015","8,711.70","8,733.10","8,838.45","8,683.65","179.01M","-0.14%"
"04-02-2015","8,723.70","8,789.15","8,792.85","8,704.40","201.25M","-0.38%"
"03-02-2015","8,756.55","8,823.15","8,837.30","8,726.65","208.67M","-0.46%"
"02-02-2015","8,797.40","8,802.50","8,840.80","8,751.10","216.56M","-0.13%"
"30-01-2015","8,808.90","8,996.60","8,996.60","8,775.10","275.59M","-1.60%"
"29-01-2015","8,952.35","8,901.50","8,966.65","8,861.25","264.25M","0.43%"
"28-01-2015","8,914.30","8,902.75","8,985.05","8,874.05","190.81M","0.04%"
"27-01-2015","8,910.50","8,871.35","8,925.05","8,825.45","192.01M","0.85%"
"23-01-2015","8,835.60","8,827.95","8,866.40","8,795.40","197.12M","0.85%"
"22-01-2015","8,761.40","8,745.85","8,774.15","8,727.00","180.91M","0.37%"
"21-01-2015","8,729.50","8,719.65","8,741.85","8,689.60","191.65M","0.39%"
"20-01-2015","8,695.60","8,575.10","8,707.90","8,574.50","158.71M","1.69%"
"19-01-2015","8,550.70","8,550.05","8,570.95","8,531.50","129.35M","0.43%"
"16-01-2015","8,513.80","8,504.05","8,530.75","8,452.25","181.37M","0.23%"
"15-01-2015","8,494.15","8,424.50","8,527.10","8,380.55","232.14M","2.62%"
"14-01-2015","8,277.55","8,307.25","8,326.45","8,236.65","150.62M","-0.26%"
"13-01-2015","8,299.40","8,346.15","8,356.65","8,267.90","129.56M","-0.28%"
"12-01-2015","8,323.00","8,291.35","8,332.60","8,245.60","103.15M","0.46%"
"09-01-2015","8,284.50","8,285.45","8,303.30","8,190.80","152.61M","0.61%"
"08-01-2015","8,234.60","8,191.40","8,243.50","8,167.30","143.80M","1.64%"
"07-01-2015","8,102.10","8,118.65","8,151.20","8,065.45","164.08M","-0.31%"
"06-01-2015","8,127.35","8,325.30","8,327.85","8,111.35","172.80M","-3.00%"
"05-01-2015","8,378.40","8,407.95","8,445.60","8,363.90","118.16M","-0.20%"
"02-01-2015","8,395.45","8,288.70","8,410.60","8,288.70","101.89M","1.35%"
"01-01-2015","8,284.00","8,272.80","8,294.70","8,248.75","56.56M","0.02%"
"31-12-2014","8,282.70","8,243.90","8,291.00","8,243.75","84.53M","0.42%"
"30-12-2014","8,248.25","8,260.30","8,268.25","8,220.55","77.70M","0.02%"
"29-12-2014","8,246.30","8,214.70","8,279.15","8,214.70","82.09M","0.56%"
"26-12-2014","8,200.70","8,204.80","8,234.55","8,147.95","75.53M","0.33%"
"24-12-2014","8,174.10","8,272.05","8,286.40","8,155.25","221.91M","-1.12%"
"23-12-2014","8,267.00","8,324.60","8,364.75","8,252.85","132.19M","-0.68%"
"22-12-2014","8,324.00","8,255.00","8,330.95","8,228.20","139.16M","1.20%"
"19-12-2014","8,225.20","8,230.45","8,263.45","8,208.60","174.80M","0.81%"
"18-12-2014","8,159.30","8,138.90","8,174.30","8,084.90","162.11M","1.61%"
"17-12-2014","8,029.80","8,041.20","8,082.00","7,961.35","216.22M","-0.47%"
"16-12-2014","8,067.60","8,172.60","8,189.35","8,052.60","197.34M","-1.85%"
"15-12-2014","8,219.60","8,160.75","8,242.40","8,152.50","137.14M","-0.05%"
"12-12-2014","8,224.10","8,302.00","8,321.90","8,216.30","138.08M","-0.83%"
"11-12-2014","8,292.90","8,338.85","8,348.30","8,272.40","133.86M","-0.75%"
"10-12-2014","8,355.65","8,318.05","8,376.80","8,317.00","136.66M","0.18%"
"09-12-2014","8,340.70","8,439.30","8,444.50","8,330.50","146.27M","-1.16%"
"08-12-2014","8,438.25","8,538.65","8,546.35","8,432.25","163.82M","-1.17%"
"05-12-2014","8,538.30","8,584.25","8,588.35","8,523.90","143.35M","-0.30%"
"04-12-2014","8,564.40","8,582.40","8,626.95","8,526.40","143.48M","0.31%"
"03-12-2014","8,537.65","8,528.70","8,546.95","8,508.35","153.20M","0.15%"
"02-12-2014","8,524.70","8,535.45","8,560.20","8,504.65","137.39M","-0.36%"
"01-12-2014","8,555.90","8,605.10","8,623.00","8,545.15","151.99M","-0.38%"
"28-11-2014","8,588.25","8,516.80","8,617.00","8,516.25","197.22M","1.11%"
"27-11-2014","8,494.20","8,477.80","8,506.75","8,456.35","194.30M","0.22%"
"26-11-2014","8,475.75","8,450.30","8,500.30","8,438.65","151.92M","0.15%"
"25-11-2014","8,463.10","8,530.80","8,535.35","8,429.45","271.91M","-0.79%"
"24-11-2014","8,530.15","8,490.95","8,534.65","8,490.80","140.66M","0.62%"
"21-11-2014","8,477.35","8,408.20","8,489.80","8,398.60","137.02M","0.90%"
"20-11-2014","8,401.90","8,406.50","8,410.85","8,353.15","122.78M","0.23%"
"19-11-2014","8,382.30","8,440.65","8,455.65","8,360.50","125.40M","-0.52%"
"18-11-2014","8,425.90","8,441.25","8,454.50","8,407.25","134.68M","-0.06%"
"17-11-2014","8,430.75","8,378.40","8,438.10","8,349.10","113.88M","0.49%"
"14-11-2014","8,389.90","8,360.70","8,400.65","8,346.80","146.77M","0.38%"
"13-11-2014","8,357.85","8,405.25","8,408.00","8,320.35","127.36M","-0.30%"
"12-11-2014","8,383.30","8,378.90","8,415.05","8,370.50","125.24M","0.25%"
"11-11-2014","8,362.65","8,354.10","8,378.70","8,321.85","122.01M","0.22%"
"10-11-2014","8,344.25","8,337.80","8,383.05","8,304.45","130.75M","0.09%"
"07-11-2014","8,337.00","8,331.85","8,360.35","8,290.25","153.43M","-0.02%"
"05-11-2014","8,338.30","8,351.25","8,365.55","8,323.50","161.62M","0.17%"
"03-11-2014","8,324.15","8,348.15","8,350.60","8,297.65","141.09M","0.02%"
"31-10-2014","8,322.20","8,200.80","8,330.75","8,198.05","176.16M","1.87%"
"30-10-2014","8,169.20","8,085.20","8,181.55","8,085.20","205.67M","0.97%"
"29-10-2014","8,090.45","8,077.05","8,097.95","8,052.25","148.31M","0.78%"
"28-10-2014","8,027.60","8,002.40","8,037.80","7,995.05","124.06M","0.45%"
"27-10-2014","7,991.70","8,064.35","8,064.40","7,985.65","132.83M","-0.29%"
"23-10-2014","8,014.55","8,027.70","8,031.75","8,008.85","19.64M","0.23%"
"22-10-2014","7,995.90","7,997.80","8,005.00","7,974.55","151.10M","0.86%"
"21-10-2014","7,927.75","7,906.15","7,936.60","7,874.35","163.40M","0.61%"
"20-10-2014","7,879.40","7,896.95","7,905.95","7,856.95","176.17M","1.28%"
"17-10-2014","7,779.70","7,733.75","7,819.20","7,723.85","177.62M","0.41%"
"16-10-2014","7,748.20","7,837.30","7,893.90","7,729.65","213.53M","-1.47%"
"14-10-2014","7,864.00","7,923.25","7,928.00","7,825.45","225.47M","-0.26%"
"13-10-2014","7,884.25","7,831.00","7,901.15","7,796.00","118.78M","0.31%"
"10-10-2014","7,859.95","7,911.00","7,924.05","7,848.45","142.93M","-1.26%"
"09-10-2014","7,960.55","7,886.50","7,972.35","7,886.50","123.77M","1.50%"
"08-10-2014","7,842.70","7,828.75","7,869.90","7,815.75","135.91M","-0.12%"
"07-10-2014","7,852.40","7,897.40","7,943.05","7,842.70","148.20M","-1.17%"
"01-10-2014","7,945.55","7,960.50","7,977.50","7,936.70","113.00M","-0.24%"
"30-09-2014","7,964.80","7,948.80","8,030.90","7,923.85","141.14M","0.07%"
"29-09-2014","7,958.90","7,978.45","7,991.75","7,934.70","97.27M","-0.12%"
"26-09-2014","7,968.85","7,885.85","7,993.30","7,841.80","147.84M","0.72%"
"25-09-2014","7,911.85","8,003.30","8,019.30","7,877.35","231.90M","-1.13%"
"24-09-2014","8,002.40","8,015.55","8,042.05","7,950.05","182.21M","-0.19%"
"23-09-2014","8,017.55","8,144.40","8,159.75","8,008.10","140.78M","-1.58%"
"22-09-2014","8,146.30","8,084.45","8,159.90","8,064.80","105.51M","0.31%"
"19-09-2014","8,121.45","8,129.40","8,160.90","8,105.35","161.28M","0.08%"
"18-09-2014","8,114.75","7,950.65","8,120.85","7,939.70","116.93M","1.75%"
"17-09-2014","7,975.50","7,971.50","7,990.65","7,936.95","123.72M","0.54%"
"16-09-2014","7,932.90","8,036.60","8,044.90","7,925.15","127.95M","-1.36%"
"15-09-2014","8,042.00","8,070.35","8,077.30","8,030.00","96.50M","-0.78%"
"12-09-2014","8,105.50","8,087.05","8,114.30","8,071.60","111.44M","0.24%"
"11-09-2014","8,085.70","8,115.15","8,127.95","8,057.30","122.82M","-0.10%"
"10-09-2014","8,094.10","8,135.55","8,135.75","8,082.10","107.06M","-0.72%"
"09-09-2014","8,152.95","8,161.90","8,174.55","8,126.50","104.74M","-0.26%"
"08-09-2014","8,173.90","8,132.95","8,180.20","8,126.15","120.69M","1.08%"
"05-09-2014","8,086.85","8,099.90","8,122.70","8,049.85","125.98M","-0.11%"
"04-09-2014","8,095.95","8,114.20","8,114.80","8,060.90","141.28M","-0.23%"
"03-09-2014","8,114.60","8,110.85","8,141.90","8,092.25","150.73M","0.39%"
"02-09-2014","8,083.05","8,038.60","8,101.95","8,036.55","134.90M","0.69%"
"01-09-2014","8,027.70","7,990.35","8,035.00","7,984.00","139.33M","0.92%"
"28-08-2014","7,954.35","7,942.25","7,967.80","7,939.20","189.70M","0.23%"
"27-08-2014","7,936.05","7,933.90","7,946.85","7,916.55","119.96M","0.40%"
"26-08-2014","7,904.75","7,874.50","7,915.45","7,862.45","142.83M","-0.02%"
"25-08-2014","7,906.30","7,931.75","7,968.25","7,897.95","118.47M","-0.09%"
"22-08-2014","7,913.20","7,904.55","7,929.05","7,900.05","104.08M","0.28%"
"21-08-2014","7,891.10","7,875.35","7,919.65","7,855.95","115.22M","0.20%"
"20-08-2014","7,875.30","7,915.80","7,922.70","7,864.05","117.32M","-0.28%"
"19-08-2014","7,897.50","7,901.00","7,918.55","7,881.15","140.62M","0.30%"
"18-08-2014","7,874.25","7,785.25","7,880.50","7,779.20","126.74M","1.06%"
"14-08-2014","7,791.70","7,756.15","7,796.70","7,739.10","127.33M","0.67%"
"13-08-2014","7,739.55","7,717.30","7,757.10","7,695.70","154.08M","0.16%"
"12-08-2014","7,727.05","7,688.80","7,735.75","7,654.80","120.61M","1.33%"
"11-08-2014","7,625.95","7,619.85","7,635.55","7,598.60","106.97M","0.76%"
"08-08-2014","7,568.55","7,588.70","7,592.45","7,540.10","118.43M","-1.06%"
"07-08-2014","7,649.25","7,651.15","7,708.95","7,630.40","116.79M","-0.30%"
"06-08-2014","7,672.05","7,726.15","7,740.95","7,658.95","116.36M","-0.96%"
"05-08-2014","7,746.55","7,706.65","7,752.45","7,638.05","128.24M","0.82%"
"04-08-2014","7,683.65","7,639.55","7,694.80","7,622.05","137.04M","1.07%"
"01-08-2014","7,602.60","7,662.50","7,716.70","7,593.90","181.07M","-1.54%"
"31-07-2014","7,721.30","7,784.65","7,791.85","7,711.15","208.86M","-0.90%"
"30-07-2014","7,791.40","7,746.20","7,798.70","7,707.60","178.11M","0.55%"
"28-07-2014","7,748.70","7,792.90","7,799.90","7,722.65","116.54M","-0.54%"
"25-07-2014","7,790.45","7,828.20","7,840.95","7,748.60","153.94M","-0.51%"
"24-07-2014","7,830.60","7,796.25","7,835.65","7,771.65","117.61M","0.45%"
"23-07-2014","7,795.75","7,794.90","7,809.20","7,752.90","122.12M","0.36%"
"22-07-2014","7,767.85","7,708.20","7,773.85","7,704.80","120.08M","1.09%"
"21-07-2014","7,684.20","7,701.65","7,722.10","7,674.00","105.40M","0.26%"
"18-07-2014","7,663.90","7,630.25","7,685.00","7,595.50","134.60M","0.31%"
"17-07-2014","7,640.45","7,612.70","7,655.65","7,612.70","141.61M","0.21%"
"16-07-2014","7,624.40","7,564.15","7,640.10","7,532.45","167.97M","1.30%"
"15-07-2014","7,526.65","7,491.30","7,534.90","7,459.15","122.07M","0.97%"
"14-07-2014","7,454.15","7,469.00","7,478.45","7,422.15","135.23M","-0.07%"
"11-07-2014","7,459.60","7,584.10","7,625.85","7,447.20","187.59M","-1.43%"
"10-07-2014","7,567.75","7,589.50","7,731.05","7,479.05","258.39M","-0.23%"
"09-07-2014","7,585.00","7,637.95","7,650.10","7,551.65","168.35M","-0.50%"
"08-07-2014","7,623.20","7,804.05","7,808.85","7,595.90","180.65M","-2.11%"
"07-07-2014","7,787.15","7,780.40","7,792.00","7,755.10","173.93M","0.46%"
"04-07-2014","7,751.60","7,718.10","7,758.00","7,661.30","113.07M","0.48%"
"03-07-2014","7,714.80","7,734.35","7,754.65","7,706.80","133.76M","-0.13%"
"02-07-2014","7,725.15","7,683.05","7,732.40","7,677.30","136.32M","1.18%"
"01-07-2014","7,634.70","7,629.00","7,649.50","7,618.15","139.43M","0.31%"
"30-06-2014","7,611.35","7,534.05","7,623.65","7,531.60","152.30M","1.37%"
"27-06-2014","7,508.80","7,514.20","7,538.75","7,482.30","126.67M","0.21%"
"26-06-2014","7,493.20","7,554.10","7,570.20","7,481.30","171.68M","-1.00%"
"25-06-2014","7,569.25","7,588.55","7,589.25","7,557.05","114.97M","-0.14%"
"24-06-2014","7,580.20","7,515.20","7,593.35","7,515.20","137.00M","1.16%"
"23-06-2014","7,493.35","7,514.00","7,534.80","7,441.60","127.41M","-0.24%"
"20-06-2014","7,511.45","7,543.30","7,560.55","7,497.30","124.13M","-0.39%"
"19-06-2014","7,540.70","7,580.05","7,606.45","7,502.55","148.85M","-0.23%"
"18-06-2014","7,558.20","7,636.05","7,663.00","7,515.50","165.08M","-0.96%"
"17-06-2014","7,631.70","7,525.05","7,637.60","7,509.25","157.96M","1.30%"
"16-06-2014","7,533.55","7,534.80","7,548.60","7,487.55","155.38M","-0.11%"
"13-06-2014","7,542.10","7,668.20","7,678.50","7,525.35","174.52M","-1.41%"
"12-06-2014","7,649.90","7,641.30","7,658.00","7,593.80","148.21M","0.30%"
"11-06-2014","7,626.85","7,672.40","7,700.05","7,589.05","186.18M","-0.39%"
"10-06-2014","7,656.40","7,679.05","7,683.20","7,579.30","188.67M","0.02%"
"09-06-2014","7,654.60","7,621.65","7,673.70","7,580.25","231.88M","0.94%"
"06-06-2014","7,583.40","7,521.50","7,592.70","7,497.65","248.40M","1.46%"
"05-06-2014","7,474.10","7,399.75","7,484.70","7,360.50","250.66M","0.97%"
"04-06-2014","7,402.25","7,417.55","7,433.30","7,391.35","204.59M","-0.18%"
"03-06-2014","7,415.85","7,375.35","7,424.95","7,342.15","234.68M","0.72%"
"02-06-2014","7,362.50","7,264.05","7,368.60","7,239.50","169.89M","1.83%"
"30-05-2014","7,229.95","7,254.85","7,272.50","7,118.45","312.15M","-0.08%"
"29-05-2014","7,235.65","7,316.60","7,325.40","7,224.40","241.12M","-1.28%"
"28-05-2014","7,329.65","7,324.95","7,344.75","7,302.60","175.60M","0.16%"
"27-05-2014","7,318.00","7,363.10","7,372.95","7,274.75","168.60M","-0.56%"
"26-05-2014","7,359.05","7,428.75","7,504.00","7,269.05","273.24M","-0.11%"
"23-05-2014","7,367.10","7,306.50","7,381.00","7,293.90","259.64M","1.25%"
"22-05-2014","7,276.40","7,289.95","7,319.55","7,258.15","240.94M","0.32%"
"21-05-2014","7,252.90","7,274.85","7,287.15","7,206.70","203.14M","-0.31%"
"20-05-2014","7,275.50","7,309.95","7,353.65","7,247.70","255.33M","0.16%"
"19-05-2014","7,263.55","7,276.85","7,291.10","7,193.55","316.25M","0.84%"
"16-05-2014","7,203.00","7,270.20","7,563.50","7,130.65","393.16M","1.12%"
"15-05-2014","7,123.15","7,111.30","7,152.55","7,082.55","186.85M","0.20%"
"14-05-2014","7,108.75","7,112.00","7,142.25","7,080.90","177.20M","0.00%"
"13-05-2014","7,108.75","7,080.00","7,172.35","7,067.15","232.22M","1.35%"
"12-05-2014","7,014.25","6,863.40","7,020.05","6,862.90","157.72M","2.27%"
"09-05-2014","6,858.80","6,654.15","6,871.35","6,652.15","166.44M","2.99%"
"08-05-2014","6,659.85","6,669.90","6,688.40","6,638.55","101.55M","0.11%"
"07-05-2014","6,652.55","6,708.60","6,718.75","6,642.90","114.10M","-0.93%"
"06-05-2014","6,715.30","6,719.25","6,743.45","6,701.90","88.29M","0.24%"
"05-05-2014","6,699.35","6,681.65","6,741.05","6,680.45","104.99M","0.07%"
"02-05-2014","6,694.80","6,709.95","6,737.65","6,689.50","114.28M","-0.02%"
"30-04-2014","6,696.40","6,724.95","6,780.15","6,656.80","161.11M","-0.28%"
"29-04-2014","6,715.25","6,769.00","6,779.70","6,708.65","115.51M","-0.68%"
"28-04-2014","6,761.25","6,778.55","6,786.25","6,750.30","118.16M","-0.32%"
"25-04-2014","6,782.75","6,855.80","6,869.85","6,772.85","154.32M","-0.85%"
"23-04-2014","6,840.80","6,823.25","6,861.60","6,820.75","182.97M","0.37%"
"22-04-2014","6,815.35","6,822.90","6,838.00","6,806.25","114.69M","-0.03%"
"21-04-2014","6,817.65","6,789.25","6,825.45","6,786.90","111.84M","0.56%"
"17-04-2014","6,779.40","6,695.45","6,783.05","6,684.40","131.49M","1.56%"
"16-04-2014","6,675.30","6,727.25","6,748.65","6,665.15","119.77M","-0.86%"
"15-04-2014","6,733.10","6,792.70","6,813.40","6,711.75","123.20M","-0.64%"
"11-04-2014","6,776.30","6,758.35","6,789.35","6,743.15","140.74M","-0.30%"
"10-04-2014","6,796.40","6,803.05","6,819.05","6,777.30","191.13M","0.00%"
"09-04-2014","6,796.20","6,722.00","6,808.70","6,705.10","169.80M","1.51%"
"07-04-2014","6,695.05","6,694.25","6,725.15","6,650.40","133.95M","0.01%"
"04-04-2014","6,694.35","6,741.85","6,741.85","6,685.15","155.13M","-0.62%"
"03-04-2014","6,736.10","6,772.05","6,776.75","6,696.90","197.55M","-0.24%"
"02-04-2014","6,752.55","6,757.60","6,763.50","6,723.60","173.34M","0.47%"
"01-04-2014","6,721.05","6,729.50","6,732.25","6,675.45","177.84M","0.25%"
"31-03-2014","6,704.20","6,723.15","6,730.05","6,662.40","220.62M","0.12%"
"28-03-2014","6,695.90","6,673.05","6,702.60","6,643.80","184.82M","0.82%"
"27-03-2014","6,641.75","6,613.10","6,673.95","6,599.50","312.38M","0.61%"
"26-03-2014","6,601.40","6,615.65","6,627.45","6,580.60","186.57M","0.18%"
"25-03-2014","6,589.75","6,550.10","6,595.55","6,544.85","168.12M","0.09%"
"24-03-2014","6,583.50","6,510.50","6,591.50","6,510.50","158.40M","1.36%"
